,clauses,label
1202,Des Données de paramétrage de compte Utilisateur telles que les préférences de confidentialité ainsi que de notifications et de partage.,3
1203,".. Les Données recueillies
Lors de l’utilisation des Services, DEEZER recueille des Données relatives à la connexion, à la navigation, aux interactions avec les publicités proposées, ou à l’utilisation des Services.",3
1204,"A. Données d’interaction avec les Services
Ces Données incluent notamment :

Les contenus favoris (artistes, albums, chansons, radios, podcasts), l’historique d’écoute, les playlists créées (publiques ou privées) ou suivies ;
Des Données d’interaction avec les autres utilisateurs des Services tels que les commentaires sur une page artiste ou une page album, les utilisateurs dont l’Utilisateur décide de suivre l’activité ou qui décident de suivre l’activité de l’Utilisateur (sous réserve des paramétrages de confidentialité de l’Utilisateur).",3
1205,"B. Les Données que nous recueillons à l’occasion de la relation commerciale
Pour toute la durée de la relation commerciale, DEEZER recueille différentes Données pour le suivi de la relation commerciale ainsi que pour la facturation.",3
1206,"Données de facturation et de transaction :
En cas de souscription à l’un des Services payants, DEEZER recueille les Données nécessaires aux fins de facturation, de gestion des transactions et de comptabilité.",3
1207,Ces Données varient en fonction du mode de règlement et de la société chargée de réceptionner le paiement (par exemple en cas de paiement effectué à un opérateur télécom).,3
1208,"Elles incluent notamment les informations relatives au(x) type(s) d’abonnement(s) souscrit(s), les informations relatives à votre méthode de paiement, détails de la transaction effectuée.",3
1209,DEEZER n’a pas accès aux données de carte bancaire qui sont stockées chez le prestataire de paiement chargé du compte Utilisateur.,3
1210,"Données des interactions avec le Service Client :
En cas d’interaction avec notre Service Client ce dernier pourra collecter certaines Données afin de pouvoir traiter votre demande.",3
1211,"Elles incluent notamment les Données permettant au Service Client d’identifier l’Utilisateur (identifiant DEEZER, nom, prénom), la date, l’heure et le motif de votre requête, le contenu des échanges avec le Service Client, des Données supplémentaires nécessaires au traitement de la requête.",3
1212,"C. Données de connexion et de navigation sur les Services
Les Données relatives à tout appareil utilisé pour accéder aux Services et la manière dont l’Utilisateur interagit avec les Services et la publicité disponible sur ces derniers.",3
1213,"Ces données incluent notamment :

Données collectées automatiquement :
Ces Données sont notamment les suivantes :

les ID ou identifiants uniques des périphériques (dont mobile) utilisés pour accéder aux Services ; les caractéristiques des appareils et logiciels (type et version du système d’exploitation, ou la langue utilisée sur l’appareil) utilisés pour la connexion aux Services.",3
1214,"les données de connexion aux Services, en ce inclus :
le type de connexion aux Services (G, G, LTE, Wifi, hors ligne),
le fournisseur d’accès à Internet,
des statistiques sur les pages des Services affichés,
l’adresse IP (indiquant la localisation du pays et de la ville de connexion).",3
1215,le taux d’activité ou d’inactivité sur les Services.,3
1216,"Données via des cookies et autres traceurs (pour plus d’informations, voir article , « Cookies et autres traceurs »).",3
1217,"D. Les Données collectées via d’autres sources
- Via les opérateurs télécoms : Certains Utilisateurs accèdent aux Services par le biais d’offres distribuées par les opérateurs de réseau mobile.",3
1218,"Dans ce cadre, certaines de leurs Données sont communiquées par l’opérateur à DEEZER (par exemple l’email ou l’identifiant utilisé par l’opérateur) et ce afin de faire profiter à ces Utilisateurs du Service auquel ils sont éligibles en fonction du type d’abonnement choisi.",3
1219,"- Via les partenaires commerciaux et marketing : DEEZER permet à ses Utilisateurs d’accéder aux Services via plusieurs types d’appareil d’écoute (enceintes, autoradios, etc.)",3
1220,et ce grâce à des partenariats conclus avec les fabricants de ces appareils.,3
1221,"Dans ce cadre, ces partenaires peuvent partager avec DEEZER les données relatives aux activités d’écoute des Utilisateurs sur ces appareils.",3
1222,D’autres types de partenariat permettent à notamment à DEEZER et ses partenaires-annonceurs de mener des activités marketing conjointes.,3
1223,- Via les sous-traitants : des sous-traitants collectent également pour le compte de DEEZER des Données relatives aux Utilisateurs ciblant leurs centres d’intérêt et leurs activités sur internet notamment en vue de leur proposer de la publicité adaptée.,3
1224,"E. Données relatives à la participation de l’Utilisateur à des opérations marketing
En cas de participation à un jeu concours, ou à un évènement organisé par DEEZER, sont recueillies les Données permettant l’inscription et la participation audit jeu concours ou évènement.",3
1225,"Profil « public » ou « privé »
Certaines Données du profil Utilisateur peuvent être visibles sur le Site et l’Application.",3
1226,Chaque Utilisateur est maître du niveau de confidentialité de son compte.,3
1227,L’Utilisateur peut ainsi choisir de rendre son profil « privé » dans les paramètres de son compte.,3
1228,"Le cas échéant, seul son pseudo est « public ».",3
1229,"L’Utilisateur peut également choisir de rendre ses playlists « privées » au moment de leur création, ou une fois qu’elles sont créées en cliquant sur le bouton « Éditer ».",3
1230,"Par défaut, l’Utilisateur est informé que son profil est « public », ce qui signifie que certaines Données sont visibles par l’ensemble des utilisateurs ou visiteurs du Site et de l’Application.",3
1231,"Il s’agit notamment des informations suivantes : pseudo, photo du profil, les personnes suivies par l’Utilisateur (pseudo et photo), les personnes qui suivent l’Utilisateur (photo et pseudo), playlists, albums et podcasts écoutés, titres et artistes favoris.",3
1232,"Finalités des traitements
DEEZER est amenée à recueillir, collecter, enregistrer des Données telles que détaillées ci-dessus pour les traitements suivants :

Fournir les Services et assurer leur bon fonctionnement ;
Améliorer les Services pour optimiser ou offrir de nouvelles fonctionnalités ;
Personnaliser les Services selon les préférences, la localisation, les appétences et centres d’intérêts (avérés ou déduits) de l’Utilisateur, résultant de son utilisation des Services, des informations communiquées, des interactions avec les Services et de sa navigation ;
Informer l’Utilisateur des offres et actualités de DEEZER ;
Informer des offres et actualités des partenaires de DEEZER ;
Gérer la relation Utilisateur via le Service Client ;
Gérer les opérations de facturation et de paiement ;
Personnaliser l’offre publicitaire proposée sur les Services de DEEZER et sur des services tiers ;
Mesurer l’audience de fréquentation des Services ;
Réaliser des jeux concours et opérations promotionnelles ;
Mettre à disposition des outils de partage sur les réseaux sociaux lorsque l’Utilisateur a consenti à un partage d’informations ;
Réaliser des enquêtes de satisfaction ;
Réaliser des statistiques d’analyse, de sélection et de segmentation des Utilisateurs pour améliorer les Services ;
Permettre à l’Utilisateur d’exercer ses droits décrits à l’article .",3
1233,"ci-après ;
Lutter contre la fraude et les impayés ;
Sécuriser le Site, l’Application et les Services.",3
1234,"Destinataires des Données
Les Données recueillies ou traitées à l’occasion de l’utilisation des Services par l’Utilisateur sont destinées aux entités de DEEZER, aux personnes habilitées et autorisées de DEEZER ayant par leurs fonctions, besoin d’en avoir connaissances pour les finalités du traitement ainsi que :

- Les prestataires de DEEZER, afin de s’assurer de la parfaite fourniture des Services.",3
1235,"Par exemple DEEZER s’appuie sur les compétences de prestataires afin notamment de vérifier le statut étudiant des visiteurs postulant à l’offre Deezer Étudiant, ou de fournir des moyens de paiement.",3
1236,"- Les sous-traitants techniques choisis par DEEZER peuvent, pour le compte et sur instructions de DEEZER, intervenir pour notamment héberger et stocker sur leurs serveurs des Données des Utilisateurs, assurer la sécurité de l’infrastructure technique de DEEZER.",3
1237,- Les partenaires de DEEZER.,3
1238,"Certains partenaires, comme les opérateurs télécoms, les fabricants d’appareils d’écoute ou des partenaires marketing, peuvent être amenés à traiter des Données en vue de la fourniture des Services et de la mise en place de plans de communication communs.",3
